node_id,name,frequency,in_degree,out_degree
2970,ENSG00000163468,0.188377,8,18
2971,ENSG00000163481,0.166333,32,14
2972,ENSG00000163482,0.51503,118,0
2973,ENSG00000163497,0.340681,10,0
2974,ENSG00000163499,0.184369,0,52
2975,ENSG00000163516,0.164329,2,51
2976,ENSG00000163565,0.172345,15,22
2977,ENSG00000163623,0.214429,1,3
2978,ENSG00000163631,0.148297,1,5
2979,ENSG00000163637,0.470942,142,6
2980,ENSG00000163659,0.270541,49,6
2981,ENSG00000163704,0.420842,19,0
2982,ENSG00000163719,0.236473,3,1
2983,ENSG00000163728,0.260521,13,2
2984,ENSG00000163781,0.122244,2,17
2985,ENSG00000163794,0.645291,131,0
2986,ENSG00000163818,0.222445,26,2
2987,ENSG00000163840,0.312625,31,0
2988,ENSG00000163864,0.148297,0,6
2989,ENSG00000163872,0.176353,8,6
2990,ENSG00000163875,0.106212,0,18
2991,ENSG00000163879,0.308617,2,0
2992,ENSG00000163882,0.577154,169,0
2993,ENSG00000163888,0.398798,21,0
2994,ENSG00000163913,0.118236,0,8
2995,ENSG00000163930,0.212425,3,12
2996,ENSG00000163932,0.104208,0,20
2997,ENSG00000163938,0.47495,111,0
2998,ENSG00000163939,0.11022,15,56
2999,ENSG00000163945,0.130261,0,37
3000,ENSG00000163946,0.12024,26,33
3001,ENSG00000163956,0.150301,2,12
3002,ENSG00000163959,0.192385,0,2
3003,ENSG00000164024,0.148297,7,10
3004,ENSG00000164031,0.176353,34,12
3005,ENSG00000164035,0.268537,21,7
3006,ENSG00000164039,0.186373,5,21
3007,ENSG00000164048,0.114228,0,4
3008,ENSG00000164051,0.202405,4,11
3009,ENSG00000164056,0.108216,0,214
3010,ENSG00000164068,0.184369,0,16
3011,ENSG00000164070,0.304609,48,7
3012,ENSG00000164077,0.230461,28,12
3013,ENSG00000164091,0.132265,20,34
3014,ENSG00000164105,0.148297,0,7
3015,ENSG00000164111,0.274549,14,0
3016,ENSG00000164124,0.124248,0,9
3017,ENSG00000164125,0.118236,0,17
3018,ENSG00000164151,0.124248,36,45
3019,ENSG00000164163,0.150301,6,14
3020,ENSG00000164164,0.180361,57,25
3021,ENSG00000164168,0.136273,5,9
3022,ENSG00000164175,0.46493,5,0
3023,ENSG00000164181,0.168337,2,8
3024,ENSG00000164197,0.166333,7,25
3025,ENSG00000164199,0.192385,11,4
3026,ENSG00000164209,0.11022,2,160
3027,ENSG00000164220,0.140281,2,0
3028,ENSG00000164241,0.302605,14,2
3029,ENSG00000164244,0.148297,8,10
3030,ENSG00000164251,0.102204,0,9
3031,ENSG00000164252,0.106212,1,41
3032,ENSG00000164258,0.106212,0,7
3033,ENSG00000164266,0.150301,2,10
3034,ENSG00000164291,0.238477,39,2
3035,ENSG00000164292,0.186373,28,7
3036,ENSG00000164294,0.246493,23,15
3037,ENSG00000164300,0.300601,27,1
3038,ENSG00000164307,0.194389,30,17
3039,ENSG00000164329,0.168337,12,7
3040,ENSG00000164342,0.168337,6,27
3041,ENSG00000164347,0.102204,0,35
3042,ENSG00000164405,0.112224,20,79
3043,ENSG00000164463,0.41483,91,1
3044,ENSG00000164465,0.256513,25,5
3045,ENSG00000164506,0.158317,8,11
3046,ENSG00000164620,0.250501,0,1
3047,ENSG00000164649,0.130261,0,6
3048,ENSG00000164695,0.318637,16,0
3049,ENSG00000164749,0.130261,2,13
3050,ENSG00000164754,0.128257,21,45
3051,ENSG00000164808,0.114228,0,3
3052,ENSG00000164830,0.11022,10,79
3053,ENSG00000164850,0.284569,3,2
3054,ENSG00000164855,0.460922,114,0
3055,ENSG00000164880,0.164329,3,9
3056,ENSG00000164885,0.244489,41,7
3057,ENSG00000164896,0.410822,156,7
3058,ENSG00000164897,0.238477,69,12
3059,ENSG00000164898,0.196393,59,18
3060,ENSG00000164904,0.108216,0,10
3061,ENSG00000164919,0.240481,53,5
3062,ENSG00000164938,0.166333,0,14
3063,ENSG00000164941,0.210421,9,6
3064,ENSG00000164949,0.122244,1,75
3065,ENSG00000164961,0.124248,2,12
3066,ENSG00000164967,0.166333,35,36
3067,ENSG00000164976,0.350701,47,6
3068,ENSG00000164978,0.11022,2,164
3069,ENSG00000164985,0.348697,75,5
3070,ENSG00000165092,0.188377,6,16
3071,ENSG00000165105,0.132265,0,25
3072,ENSG00000165118,0.104208,1,88
3073,ENSG00000165119,0.1002,0,59
3074,ENSG00000165125,0.152305,0,4
3075,ENSG00000165138,0.256513,0,1
3076,ENSG00000165140,0.132265,0,36
3077,ENSG00000165156,0.156313,19,16
3078,ENSG00000165209,0.122244,0,31
3079,ENSG00000165215,0.124248,2,58
3080,ENSG00000165219,0.138277,23,33
3081,ENSG00000165238,0.138277,1,14
3082,ENSG00000165282,0.116232,0,33
3083,ENSG00000165322,0.162325,4,4
3084,ENSG00000165355,0.140281,0,22
3085,ENSG00000165392,0.140281,17,34
3086,ENSG00000165416,0.194389,4,5
3087,ENSG00000165417,0.116232,31,36
3088,ENSG00000165458,0.324649,45,0
3089,ENSG00000165476,0.134269,11,30
3090,ENSG00000165502,0.124248,21,23
3091,ENSG00000165506,0.146293,0,21
3092,ENSG00000165525,0.170341,52,28
3093,ENSG00000165526,0.206413,1,1
3094,ENSG00000165548,0.124248,0,24
3095,ENSG00000165630,0.176353,12,5
3096,ENSG00000165632,0.330661,97,4
3097,ENSG00000165644,0.214429,37,20
3098,ENSG00000165650,0.130261,34,46
3099,ENSG00000165660,0.116232,29,56
3100,ENSG00000165661,0.280561,24,4
3101,ENSG00000165684,0.386774,90,2
3102,ENSG00000165688,0.156313,19,39
3103,ENSG00000165689,0.617234,233,0
3104,ENSG00000165716,0.288577,37,14
3105,ENSG00000165724,0.478958,208,1
3106,ENSG00000165731,0.148297,0,12
3107,ENSG00000165752,0.498998,113,0
3108,ENSG00000165802,0.116232,0,37
3109,ENSG00000165804,0.146293,0,21
3110,ENSG00000165813,0.258517,6,0
3111,ENSG00000165819,0.378758,61,6
3112,ENSG00000165821,0.112224,0,94
3113,ENSG00000165905,0.140281,0,20
3114,ENSG00000165912,0.240481,24,10
3115,ENSG00000165934,0.128257,18,26
3116,ENSG00000165948,0.374749,100,2
3117,ENSG00000165983,0.176353,6,1
3118,ENSG00000165996,0.146293,2,29
3119,ENSG00000166002,0.222445,5,8
3120,ENSG00000166006,0.140281,0,13
3121,ENSG00000166012,0.122244,1,34
3122,ENSG00000166068,0.172345,8,32
3123,ENSG00000166086,0.162325,10,23
3124,ENSG00000166105,0.102204,0,32
3125,ENSG00000166123,0.162325,0,2
3126,ENSG00000166133,0.140281,6,45
3127,ENSG00000166136,0.134269,1,12
3128,ENSG00000166140,0.194389,25,14
3129,ENSG00000166166,0.130261,18,85
3130,ENSG00000166167,0.176353,7,6
3131,ENSG00000166169,0.340681,61,0
3132,ENSG00000166170,0.150301,10,24
3133,ENSG00000166171,0.226453,46,15
3134,ENSG00000166197,0.164329,2,22
3135,ENSG00000166206,0.304609,28,2
3136,ENSG00000166225,0.118236,39,44
3137,ENSG00000166226,0.208417,7,4
3138,ENSG00000166228,0.184369,0,17
3139,ENSG00000166246,0.246493,5,1
3140,ENSG00000166278,0.206413,1,1
3141,ENSG00000166289,0.136273,0,17
3142,ENSG00000166295,0.182365,0,0
3143,ENSG00000166311,0.108216,1,59
3144,ENSG00000166313,0.300601,25,4
3145,ENSG00000166321,0.144289,0,10
3146,ENSG00000166337,0.178357,30,14
3147,ENSG00000166387,0.132265,0,23
3148,ENSG00000166394,0.567134,188,0
3149,ENSG00000166439,0.164329,57,22
3150,ENSG00000166441,0.134269,17,20
3151,ENSG00000166444,0.276553,83,9
3152,ENSG00000166446,0.178357,0,6
3153,ENSG00000166451,0.200401,1,2
3154,ENSG00000166477,0.326653,27,2
3155,ENSG00000166479,0.140281,1,7
3156,ENSG00000166483,0.162325,2,28
3157,ENSG00000166501,0.250501,21,10
3158,ENSG00000166510,0.296593,28,4
3159,ENSG00000166532,0.150301,1,44
3160,ENSG00000166546,0.244489,0,1
3161,ENSG00000166548,0.136273,0,5
3162,ENSG00000166557,0.124248,7,61
3163,ENSG00000166596,0.256513,5,0
3164,ENSG00000166598,0.118236,0,15
3165,ENSG00000166619,0.154309,0,6
3166,ENSG00000166734,0.108216,5,68
3167,ENSG00000166743,0.330661,0,0
3168,ENSG00000166780,0.146293,6,28
3169,ENSG00000166783,0.126253,12,40
3170,ENSG00000166801,0.278557,16,0
3171,ENSG00000166823,0.310621,34,5
3172,ENSG00000166828,0.280561,3,0
3173,ENSG00000166833,0.210421,34,16
3174,ENSG00000166848,0.164329,0,12
3175,ENSG00000166855,0.164329,8,8
3176,ENSG00000166860,0.122244,2,26
3177,ENSG00000166897,0.148297,0,10
3178,ENSG00000166902,0.102204,0,110
3179,ENSG00000166912,0.134269,0,77
3180,ENSG00000166913,0.128257,8,53
3181,ENSG00000166920,0.172345,2,2
3182,ENSG00000166938,0.188377,20,5
3183,ENSG00000166971,0.242485,1,7
3184,ENSG00000166979,0.246493,24,5
3185,ENSG00000166986,0.246493,2,9
3186,ENSG00000166997,0.146293,0,34
3187,ENSG00000167005,0.174349,21,12
3188,ENSG00000167037,0.196393,1,22
3189,ENSG00000167081,0.112224,0,8
3190,ENSG00000167110,0.304609,46,3
3191,ENSG00000167112,0.278557,16,6
3192,ENSG00000167113,0.537074,109,1
3193,ENSG00000167114,0.438878,89,0
3194,ENSG00000167123,0.248497,11,9
3195,ENSG00000167136,0.204409,27,9
3196,ENSG00000167183,0.40481,25,0
3197,ENSG00000167193,0.308617,51,0
3198,ENSG00000167220,0.12024,6,12
3199,ENSG00000167264,0.304609,23,0
3200,ENSG00000167315,0.276553,0,20
3201,ENSG00000167332,0.260521,1,6
3202,ENSG00000167333,0.114228,0,25
3203,ENSG00000167346,0.310621,6,0
3204,ENSG00000167363,0.204409,2,18
3205,ENSG00000167393,0.180361,26,15
3206,ENSG00000167460,0.106212,2,167
3207,ENSG00000167523,0.310621,30,2
3208,ENSG00000167526,0.102204,3,139
3209,ENSG00000167535,0.278557,8,0
3210,ENSG00000167543,0.196393,31,10
3211,ENSG00000167550,0.198397,0,0
3212,ENSG00000167552,0.114228,0,68
3213,ENSG00000167554,0.136273,0,19
3214,ENSG00000167566,0.256513,17,12
3215,ENSG00000167619,0.160321,0,23
3216,ENSG00000167632,0.138277,1,8
3217,ENSG00000167635,0.332665,89,3
3218,ENSG00000167637,0.154309,13,17
3219,ENSG00000167645,0.166333,22,20
3220,ENSG00000167646,0.152305,1,14
3221,ENSG00000167671,0.176353,15,3
3222,ENSG00000167674,0.116232,18,58
3223,ENSG00000167676,0.212425,6,15
3224,ENSG00000167685,0.148297,23,32
3225,ENSG00000167700,0.294589,33,8
3226,ENSG00000167702,0.208417,8,17
3227,ENSG00000167711,0.226453,6,6
3228,ENSG00000167721,0.126253,13,49
3229,ENSG00000167733,0.148297,6,39
3230,ENSG00000167740,0.108216,0,3
3231,ENSG00000167747,0.246493,26,6
3232,ENSG00000167749,0.218437,1,2
3233,ENSG00000167770,0.150301,18,24
3234,ENSG00000167775,0.300601,34,3
3235,ENSG00000167779,0.176353,7,12
3236,ENSG00000167785,0.134269,0,15
3237,ENSG00000167792,0.296593,59,5
3238,ENSG00000167799,0.136273,0,70
3239,ENSG00000167800,0.144289,1,2
3240,ENSG00000167858,0.148297,4,4
3241,ENSG00000167861,0.356713,25,4
3242,ENSG00000167862,0.142285,12,28
3243,ENSG00000167920,0.132265,0,46
3244,ENSG00000167925,0.146293,0,43
3245,ENSG00000167962,0.156313,0,39
3246,ENSG00000167965,0.40481,161,0
3247,ENSG00000167967,0.256513,35,23
3248,ENSG00000167968,0.170341,1,41
3249,ENSG00000167969,0.212425,53,34
3250,ENSG00000167971,0.551102,110,1
3251,ENSG00000167972,0.128257,0,17
3252,ENSG00000167987,0.46493,97,1
3253,ENSG00000168014,0.186373,7,5
3254,ENSG00000168026,0.232465,24,3
3255,ENSG00000168032,0.170341,4,16
3256,ENSG00000168040,0.154309,0,15
3257,ENSG00000168060,0.210421,24,20
3258,ENSG00000168061,0.509018,126,0
3259,ENSG00000168070,0.180361,0,0
3260,ENSG00000168077,0.458918,64,3
3261,ENSG00000168096,0.268537,83,18
3262,ENSG00000168140,0.184369,0,4
3263,ENSG00000168159,0.268537,28,1
3264,ENSG00000168172,0.130261,13,115
3265,ENSG00000168216,0.116232,1,87
3266,ENSG00000168228,0.126253,20,64
3267,ENSG00000168237,0.150301,2,67
3268,ENSG00000168259,0.174349,4,10
3269,ENSG00000168273,0.308617,84,10
3270,ENSG00000168297,0.126253,32,29
3271,ENSG00000168300,0.300601,24,0
3272,ENSG00000168301,0.136273,1,19
3273,ENSG00000168306,0.374749,43,2
3274,ENSG00000168309,0.142285,5,22
3275,ENSG00000168310,0.170341,37,5
3276,ENSG00000168374,0.104208,0,18
3277,ENSG00000168385,0.104208,5,107
3278,ENSG00000168393,0.150301,26,31
3279,ENSG00000168394,0.106212,1,4
3280,ENSG00000168411,0.148297,18,28
3281,ENSG00000168461,0.192385,24,21
3282,ENSG00000168488,0.222445,27,4
3283,ENSG00000168490,0.182365,14,16
3284,ENSG00000168491,0.316633,15,0
3285,ENSG00000168497,0.192385,11,18
3286,ENSG00000168556,0.108216,0,19
3287,ENSG00000168564,0.146293,11,22
3288,ENSG00000168591,0.124248,0,6
3289,ENSG00000168646,0.134269,2,40
3290,ENSG00000168653,0.162325,35,15
3291,ENSG00000168661,0.408818,27,1
3292,ENSG00000168672,0.360721,71,1
3293,ENSG00000168679,0.214429,28,15
3294,ENSG00000168701,0.122244,16,64
3295,ENSG00000168710,0.134269,26,23
3296,ENSG00000168763,0.142285,2,47
3297,ENSG00000168765,0.200401,6,14
3298,ENSG00000168769,0.150301,30,22
3299,ENSG00000168778,0.148297,0,5
3300,ENSG00000168781,0.178357,0,14
3301,ENSG00000168818,0.168337,0,7
3302,ENSG00000168824,0.238477,4,8
3303,ENSG00000168874,0.236473,13,17
3304,ENSG00000168875,0.224449,0,2
3305,ENSG00000168884,0.412826,105,3
3306,ENSG00000168887,0.184369,1,8
3307,ENSG00000168890,0.164329,0,36
3308,ENSG00000168907,0.136273,0,16
3309,ENSG00000168924,0.236473,8,6
3310,ENSG00000168936,0.468938,126,0
3311,ENSG00000168938,0.300601,37,10
3312,ENSG00000168944,0.348697,109,4
3313,ENSG00000168993,0.398798,51,2
3314,ENSG00000169018,0.360721,112,7
3315,ENSG00000169020,0.274549,71,12
3316,ENSG00000169047,0.306613,64,4
3317,ENSG00000169062,0.194389,1,23
3318,ENSG00000169071,0.422846,79,4
3319,ENSG00000169083,0.142285,0,12
3320,ENSG00000169100,0.176353,4,21
3321,ENSG00000169105,0.126253,0,8
3322,ENSG00000169116,0.168337,1,25
3323,ENSG00000169122,0.108216,0,24
3324,ENSG00000169136,0.226453,1,1
3325,ENSG00000169180,0.46493,125,0
3326,ENSG00000169189,0.266533,71,5
3327,ENSG00000169213,0.150301,3,22
3328,ENSG00000169217,0.114228,20,65
3329,ENSG00000169220,0.12024,0,2
3330,ENSG00000169223,0.152305,23,27
3331,ENSG00000169228,0.160321,3,50
3332,ENSG00000169248,0.126253,0,0
3333,ENSG00000169249,0.158317,0,29
3334,ENSG00000169258,0.146293,0,6
3335,ENSG00000169398,0.250501,15,0
3336,ENSG00000169439,0.258517,12,6
3337,ENSG00000169490,0.106212,0,13
3338,ENSG00000169499,0.254509,31,25
3339,ENSG00000169564,0.144289,18,4
3340,ENSG00000169583,0.190381,3,16
3341,ENSG00000169592,0.150301,5,34
3342,ENSG00000169598,0.254509,15,4
3343,ENSG00000169604,0.188377,23,22
3344,ENSG00000169627,0.320641,103,5
3345,ENSG00000169641,0.11022,4,54
3346,ENSG00000169660,0.216433,31,19
3347,ENSG00000169683,0.276553,56,13
3348,ENSG00000169689,0.112224,5,175
3349,ENSG00000169696,0.442886,79,2
3350,ENSG00000169710,0.136273,0,13
3351,ENSG00000169727,0.390782,99,3
3352,ENSG00000169733,0.380762,108,4
3353,ENSG00000169738,0.102204,1,165
3354,ENSG00000169756,0.172345,4,16
3355,ENSG00000169813,0.220441,12,13
3356,ENSG00000169851,0.206413,24,22
3357,ENSG00000169857,0.122244,1,35
3358,ENSG00000169891,0.46493,53,0
3359,ENSG00000169895,0.114228,0,1
3360,ENSG00000169919,0.42485,15,0
3361,ENSG00000169925,0.180361,25,18
3362,ENSG00000169951,0.160321,0,26
3363,ENSG00000169957,0.206413,32,13
3364,ENSG00000169967,0.148297,24,50
3365,ENSG00000169972,0.232465,44,4
3366,ENSG00000170011,0.234469,15,1
3367,ENSG00000170043,0.256513,12,0
3368,ENSG00000170145,0.160321,0,5
3369,ENSG00000170161,0.178357,0,13
3370,ENSG00000170175,0.250501,0,3
3371,ENSG00000170185,0.122244,19,42
3372,ENSG00000170265,0.360721,36,0
3373,ENSG00000170266,0.122244,0,8
3374,ENSG00000170271,0.49499,71,1
3375,ENSG00000170275,0.114228,0,34
3376,ENSG00000170276,0.236473,12,6
3377,ENSG00000170310,0.198397,1,5
3378,ENSG00000170382,0.134269,0,2
3379,ENSG00000170421,0.186373,14,16
3380,ENSG00000170430,0.114228,5,181
3381,ENSG00000170448,0.156313,0,14
3382,ENSG00000170468,0.128257,0,17
3383,ENSG00000170473,0.238477,31,12
3384,ENSG00000170476,0.232465,0,1
3385,ENSG00000170515,0.192385,3,7
3386,ENSG00000170581,0.128257,1,9
3387,ENSG00000170604,0.308617,26,7
3388,ENSG00000170606,0.112224,0,27
3389,ENSG00000170615,0.198397,0,4
3390,ENSG00000170619,0.160321,4,20
3391,ENSG00000170638,0.108216,2,149
3392,ENSG00000170677,0.186373,24,12
3393,ENSG00000170775,0.356713,3,0
3394,ENSG00000170837,0.124248,0,16
3395,ENSG00000170846,0.116232,0,48
3396,ENSG00000170889,0.172345,35,6
3397,ENSG00000170890,0.284569,5,0
3398,ENSG00000170892,0.134269,0,68
3399,ENSG00000170899,0.172345,0,1
3400,ENSG00000170903,0.172345,1,28
3401,ENSG00000170906,0.170341,48,15
3402,ENSG00000170915,0.152305,9,29
3403,ENSG00000170921,0.168337,1,7
3404,ENSG00000170946,0.152305,35,24
3405,ENSG00000170955,0.124248,1,25
3406,ENSG00000170962,0.224449,12,11
3407,ENSG00000171016,0.156313,0,21
3408,ENSG00000171044,0.204409,0,1
3409,ENSG00000171056,0.218437,10,12
3410,ENSG00000171067,0.12024,0,5
3411,ENSG00000171100,0.218437,90,24
3412,ENSG00000171148,0.210421,35,15
3413,ENSG00000171150,0.142285,19,53
3414,ENSG00000171160,0.148297,0,29
3415,ENSG00000171163,0.192385,20,49
3416,ENSG00000171208,0.190381,1,9
3417,ENSG00000171222,0.380762,78,5
3418,ENSG00000171224,0.11022,0,48
3419,ENSG00000171227,0.312625,10,3
3420,ENSG00000171291,0.214429,10,11
3421,ENSG00000171298,0.244489,7,0
3422,ENSG00000171302,0.226453,0,8
3423,ENSG00000171303,0.144289,0,31
3424,ENSG00000171310,0.200401,24,19
3425,ENSG00000171314,0.172345,5,7
3426,ENSG00000171388,0.270541,1,5
3427,ENSG00000171401,0.236473,8,4
3428,ENSG00000171425,0.224449,18,3
3429,ENSG00000171443,0.362725,90,8
3430,ENSG00000171444,0.501002,140,1
3431,ENSG00000171453,0.274549,43,11
3432,ENSG00000171456,0.150301,0,5
3433,ENSG00000171490,0.112224,2,22
3434,ENSG00000171596,0.316633,26,4
3435,ENSG00000171604,0.146293,0,3
3436,ENSG00000171606,0.168337,0,13
3437,ENSG00000171612,0.202405,3,17
3438,ENSG00000171617,0.106212,0,6
3439,ENSG00000171681,0.164329,24,16
3440,ENSG00000171714,0.517034,137,0
3441,ENSG00000171720,0.162325,0,16
3442,ENSG00000171723,0.12024,0,20
3443,ENSG00000171766,0.402806,114,6
3444,ENSG00000171812,0.126253,4,39
3445,ENSG00000171843,0.204409,1,3
3446,ENSG00000171853,0.248497,18,3
3447,ENSG00000171858,0.114228,7,81
3448,ENSG00000171861,0.302605,33,2
3449,ENSG00000171914,0.162325,0,3
3450,ENSG00000171940,0.126253,1,24
3451,ENSG00000171953,0.224449,19,16
3452,ENSG00000171992,0.180361,14,14
3453,ENSG00000172009,0.310621,45,7
3454,ENSG00000172053,0.200401,6,8
3455,ENSG00000172059,0.232465,61,11
3456,ENSG00000172086,0.132265,0,15
3457,ENSG00000172164,0.174349,3,19
3458,ENSG00000172201,0.160321,4,27
3459,ENSG00000172250,0.108216,0,43
3460,ENSG00000172264,0.194389,1,28
3461,ENSG00000172269,0.11022,0,11
3462,ENSG00000172270,0.112224,0,111
3463,ENSG00000172273,0.202405,4,8
3464,ENSG00000172331,0.178357,2,0
3465,ENSG00000172348,0.276553,18,8
3466,ENSG00000172354,0.264529,41,11
3467,ENSG00000172366,0.314629,94,8
3468,ENSG00000172375,0.156313,0,26
3469,ENSG00000172380,0.274549,96,12
3470,ENSG00000172466,0.124248,6,24
3471,ENSG00000172469,0.148297,30,43
3472,ENSG00000172500,0.268537,45,7
3473,ENSG00000172586,0.122244,14,63
3474,ENSG00000172594,0.118236,0,23
3475,ENSG00000172638,0.300601,51,15
3476,ENSG00000172663,0.200401,33,14
3477,ENSG00000172667,0.172345,12,35
3478,ENSG00000172716,0.282565,32,4
3479,ENSG00000172725,0.340681,47,4
3480,ENSG00000172728,0.228457,8,8
3481,ENSG00000172757,0.168337,3,14
3482,ENSG00000172785,0.236473,0,1
3483,ENSG00000172809,0.214429,46,10
3484,ENSG00000172845,0.132265,29,21
3485,ENSG00000172878,0.478958,57,0
3486,ENSG00000172888,0.12024,0,36
3487,ENSG00000172922,0.11022,24,68
3488,ENSG00000172939,0.132265,26,14
3489,ENSG00000172954,0.188377,3,6
3490,ENSG00000173020,0.296593,15,1
3491,ENSG00000173039,0.184369,1,2
3492,ENSG00000173064,0.160321,8,6
3493,ENSG00000173137,0.170341,17,24
3494,ENSG00000173171,0.292585,21,6
3495,ENSG00000173193,0.11022,2,10
3496,ENSG00000173230,0.160321,16,11
3497,ENSG00000173239,0.124248,0,2
3498,ENSG00000173261,0.182365,9,33
3499,ENSG00000173264,0.204409,19,19
3500,ENSG00000173267,0.42485,89,2
3501,ENSG00000173272,0.346693,38,1
3502,ENSG00000173273,0.158317,22,37
3503,ENSG00000173281,0.152305,1,66
3504,ENSG00000173327,0.210421,16,7
3505,ENSG00000173334,0.114228,0,0
3506,ENSG00000173391,0.142285,1,0
3507,ENSG00000173457,0.198397,44,21
3508,ENSG00000173465,0.200401,36,10
3509,ENSG00000173467,0.142285,0,4
3510,ENSG00000173473,0.116232,4,35
3511,ENSG00000173517,0.222445,39,8
3512,ENSG00000173530,0.176353,4,20
3513,ENSG00000173531,0.126253,4,61
3514,ENSG00000173540,0.142285,0,4
3515,ENSG00000173545,0.132265,15,50
3516,ENSG00000173581,0.232465,30,12
3517,ENSG00000173588,0.190381,2,13
3518,ENSG00000173598,0.218437,2,1
3519,ENSG00000173638,0.154309,0,81
3520,ENSG00000173653,0.136273,5,36
3521,ENSG00000173660,0.112224,1,68
3522,ENSG00000173681,0.304609,21,0
3523,ENSG00000173702,0.12024,0,5
3524,ENSG00000173715,0.154309,0,32
3525,ENSG00000173744,0.116232,12,61
3526,ENSG00000173757,0.292585,62,5
3527,ENSG00000173786,0.136273,0,20
3528,ENSG00000173818,0.136273,2,70
3529,ENSG00000173826,0.112224,0,16
3530,ENSG00000173852,0.140281,9,56
3531,ENSG00000173889,0.146293,33,40
3532,ENSG00000173894,0.124248,0,33
3533,ENSG00000173898,0.244489,8,7
3534,ENSG00000173915,0.102204,2,164
3535,ENSG00000173917,0.248497,18,11
3536,ENSG00000173928,0.154309,4,73
3537,ENSG00000173933,0.328657,46,0
3538,ENSG00000173960,0.136273,21,30
3539,ENSG00000173992,0.240481,57,12
3540,ENSG00000174080,0.146293,5,18
3541,ENSG00000174109,0.146293,1,43
3542,ENSG00000174132,0.152305,0,7
3543,ENSG00000174137,0.426854,80,1
3544,ENSG00000174156,0.190381,0,0
3545,ENSG00000174165,0.134269,0,23
3546,ENSG00000174177,0.186373,11,7
3547,ENSG00000174227,0.266533,2,1
3548,ENSG00000174233,0.198397,0,13
3549,ENSG00000174238,0.186373,0,3
3550,ENSG00000174276,0.166333,35,22
3551,ENSG00000174282,0.12024,0,83
3552,ENSG00000174307,0.206413,5,14
3553,ENSG00000174332,0.266533,38,10
3554,ENSG00000174365,0.12024,0,75
3555,ENSG00000174373,0.166333,25,6
3556,ENSG00000174444,0.162325,11,8
3557,ENSG00000174529,0.142285,0,42
3558,ENSG00000174574,0.146293,11,26
3559,ENSG00000174586,0.214429,2,12
3560,ENSG00000174628,0.240481,34,0
3561,ENSG00000174672,0.162325,1,7
3562,ENSG00000174695,0.108216,0,27
3563,ENSG00000174705,0.266533,60,15
3564,ENSG00000174718,0.154309,48,14
3565,ENSG00000174721,0.264529,16,3
3566,ENSG00000174749,0.134269,4,54
3567,ENSG00000174775,0.166333,31,28
3568,ENSG00000174780,0.134269,7,21
3569,ENSG00000174851,0.190381,46,11
3570,ENSG00000174886,0.112224,29,76
3571,ENSG00000174903,0.106212,0,13
3572,ENSG00000174915,0.218437,35,7
3573,ENSG00000174917,0.138277,31,49
3574,ENSG00000174938,0.176353,1,12
3575,ENSG00000174939,0.316633,17,0
3576,ENSG00000174951,0.242485,0,0
3577,ENSG00000174989,0.190381,1,12
3578,ENSG00000174996,0.136273,0,50
3579,ENSG00000175040,0.172345,8,21
3580,ENSG00000175054,0.232465,36,4
3581,ENSG00000175066,0.158317,0,5
3582,ENSG00000175087,0.208417,28,4
3583,ENSG00000175104,0.134269,46,28
3584,ENSG00000175105,0.136273,14,63
3585,ENSG00000175166,0.180361,1,4
3586,ENSG00000175216,0.204409,29,7
3587,ENSG00000175221,0.188377,26,16
3588,ENSG00000175224,0.168337,0,2
3589,ENSG00000175274,0.204409,0,9
3590,ENSG00000175283,0.136273,0,4
3591,ENSG00000175287,0.126253,1,42
3592,ENSG00000175324,0.232465,2,0
3593,ENSG00000175334,0.114228,5,55
3594,ENSG00000175336,0.374749,5,0
3595,ENSG00000175356,0.214429,6,4
3596,ENSG00000175387,0.188377,13,6
3597,ENSG00000175414,0.284569,47,13
3598,ENSG00000175455,0.186373,16,11
3599,ENSG00000175467,0.142285,9,26
3600,ENSG00000175482,0.382766,50,0
3601,ENSG00000175509,0.196393,0,0
3602,ENSG00000175544,0.218437,1,16
3603,ENSG00000175550,0.164329,19,15
3604,ENSG00000175564,0.200401,6,7
3605,ENSG00000175573,0.136273,17,30
3606,ENSG00000175600,0.148297,0,4
3607,ENSG00000175634,0.192385,21,14
3608,ENSG00000175711,0.338677,48,6
3609,ENSG00000175756,0.382766,65,5
3610,ENSG00000175785,0.230461,15,15
3611,ENSG00000175806,0.232465,13,17
3612,ENSG00000175826,0.104208,0,33
3613,ENSG00000175866,0.300601,51,5
3614,ENSG00000175886,0.180361,10,8
3615,ENSG00000175893,0.130261,0,24
3616,ENSG00000175906,0.406814,47,3
3617,ENSG00000175928,0.140281,0,24
3618,ENSG00000175931,0.406814,83,1
3619,ENSG00000175938,0.136273,7,61
3620,ENSG00000176018,0.144289,9,29
3621,ENSG00000176022,0.360721,116,5
3622,ENSG00000176054,0.164329,1,38
3623,ENSG00000176101,0.190381,42,10
3624,ENSG00000176102,0.262525,6,0
3625,ENSG00000176108,0.134269,21,31
3626,ENSG00000176124,0.523046,25,0
3627,ENSG00000176125,0.244489,42,18
3628,ENSG00000176155,0.244489,35,11
3629,ENSG00000176171,0.1002,0,28
3630,ENSG00000176209,0.122244,0,19
3631,ENSG00000176222,0.132265,0,42
3632,ENSG00000176236,0.260521,0,4
3633,ENSG00000176248,0.150301,2,39
3634,ENSG00000176371,0.432866,35,1
